ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿Existencias?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (g),Longitud (cm),Anchura (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,EAN,Marcas,Marca,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Atributo por defecto 1
19029,variation,JFT6000RMA-CAC34/35,,Botas De Agua Original Para Niños Verde Cactus - 34/35,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,0,5054916121507,Hunter,,Talla,34/35,,1,
19030,variation,JFT6000RMA-CAC36,,Botas De Agua Original Para Niños Verde Cactus - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,0,5054916121514,Hunter,,Talla,36,,1,
19031,variation,JFT6000RMA-CAC37,,Botas De Agua Original Para Niños Verde Cactus - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,41994,69990,,,,,,,JFT6000RMA-CAC,,,,,,0,5054916121521,Hunter,,Talla,37,,1,
19045,variation,MFT9000RMA-HGR45/46,,Botas De Agua Altas Original Para Hombre Verde - 45/46,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,28,,13,0,,89994,149990,,,,,,,MFT9000RMA-HGR,,,,,,0,5013441733067,Hunter,,Talla,45/46,,1,
19063,variation,WFF1077NRE-BLK36,,ZAP SHERPA NEGRO - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,0,5054916542654,Hunter,Hunter,Talla,36,,1,
19064,variation,WFF1077NRE-BLK37,,ZAP SHERPA NEGRO - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,0,5054916542661,Hunter,Hunter,Talla,37,,1,
19065,variation,WFF1077NRE-BLK38,,ZAP SHERPA NEGRO - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,0,5054916542678,Hunter,Hunter,Talla,38,,1,
19066,variation,WFF1077NRE-BLK39,,ZAP SHERPA NEGRO - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,0,5054916542685,Hunter,Hunter,Talla,39,,1,
19067,variation,WFF1077NRE-BLK40/41,,ZAP SHERPA NEGRO - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,0,5054916542692,Hunter,Hunter,Talla,40/41,,1,
19068,variation,WFF1077NRE-BLK42,,ZAP SHERPA NEGRO - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,0.4,15,,7,0,,53994,89990,,,,,,,WFF1077NRE-BLK,,,,,,0,5054916542708,Hunter,Hunter,Talla,42,,1,
19075,variation,WFS1043RMA-BLK36,,Botas Chelsea Original Para Mujer Negro 1 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,0,5013441949505,Hunter,,Talla,36,,1,
19076,variation,WFS1043RMA-BLK37,,Botas Chelsea Original Para Mujer Negro 1 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,0,5013441949512,Hunter,,Talla,37,,1,
19077,variation,WFS1043RMA-BLK38,,Botas Chelsea Original Para Mujer Negro 1 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,0,5013441949529,Hunter,,Talla,38,,1,
19078,variation,WFS1043RMA-BLK39,,Botas Chelsea Original Para Mujer Negro 1 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,0,5013441949536,Hunter,,Talla,39,,1,
19079,variation,WFS1043RMA-BLK40/41,,Botas Chelsea Original Para Mujer Negro 1 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,0,5013441949543,Hunter,,Talla,40/41,,1,
19080,variation,WFS1043RMA-BLK42,,Botas Chelsea Original Para Mujer Negro 1 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-BLK,,,,,,0,5013441949550,Hunter,,Talla,42,,1,
19081,variation,WFS1043RMA-MLR36,,Botas Chelsea Original Para Mujer Rojo Militar - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,0,5013441949642,Hunter,,Talla,36,,1,
19082,variation,WFS1043RMA-MLR37,,Botas Chelsea Original Para Mujer Rojo Militar - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,0,5013441949659,Hunter,,Talla,37,,1,
19083,variation,WFS1043RMA-MLR38,,Botas Chelsea Original Para Mujer Rojo Militar - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,0,5013441949666,Hunter,,Talla,38,,1,
19084,variation,WFS1043RMA-MLR39,,Botas Chelsea Original Para Mujer Rojo Militar - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,0,5013441949673,Hunter,,Talla,39,,1,
19085,variation,WFS1043RMA-MLR40/41,,Botas Chelsea Original Para Mujer Rojo Militar - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,0,5013441949680,Hunter,,Talla,40/41,,1,
19086,variation,WFS1043RMA-MLR42,,Botas Chelsea Original Para Mujer Rojo Militar - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,26,,11,0,,70194,116990,,,,,,,WFS1043RMA-MLR,,,,,,0,5013441949697,Hunter,,Talla,42,,1,
19093,variation,WFS1071RMA-NYG36,,BOTINES HUNTER WFS1071R AZUL 4 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,0,5054916279222,Hunter,,Talla,36,,1,
19094,variation,WFS1071RMA-NYG37,,BOTINES HUNTER WFS1071R AZUL 4 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,0,5054916279239,Hunter,,Talla,37,,1,
19095,variation,WFS1071RMA-NYG38,,BOTINES HUNTER WFS1071R AZUL 4 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,0,5054916279246,Hunter,,Talla,38,,1,
19096,variation,WFS1071RMA-NYG39,,BOTINES HUNTER WFS1071R AZUL 4 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,0,5054916279253,Hunter,,Talla,39,,1,
19097,variation,WFS1071RMA-NYG40/41,,BOTINES HUNTER WFS1071R AZUL 4 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,0,5054916279260,Hunter,,Talla,40/41,,1,
19098,variation,WFS1071RMA-NYG42,,BOTINES HUNTER WFS1071R AZUL 4 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-NYG,,,,,,0,5054916279277,Hunter,,Talla,42,,1,
19099,variation,WFS1071RMA-RDG36,,BOTINES HUNTER WFS1071R ROJO 6 - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,0,5054916279369,Hunter,,Talla,36,,1,
19100,variation,WFS1071RMA-RDG37,,BOTINES HUNTER WFS1071R ROJO 6 - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,0,5054916279376,Hunter,,Talla,37,,1,
19101,variation,WFS1071RMA-RDG38,,BOTINES HUNTER WFS1071R ROJO 6 - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,0,5054916279383,Hunter,,Talla,38,,1,
19102,variation,WFS1071RMA-RDG39,,BOTINES HUNTER WFS1071R ROJO 6 - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,0,5054916279390,Hunter,,Talla,39,,1,
19103,variation,WFS1071RMA-RDG40/41,,BOTINES HUNTER WFS1071R ROJO 6 - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,0,5054916279406,Hunter,,Talla,40/41,,1,
19104,variation,WFS1071RMA-RDG42,,BOTINES HUNTER WFS1071R ROJO 6 - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.5,,,,0,,77994,129990,,,,,,,WFS1071RMA-RDG,,,,,,0,5054916279413,Hunter,,Talla,42,,1,
19127,variation,WFT1000RGL-RVI40/41,,Botas Altas Y Brillantes Original Para Mujer Morada - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,77994,129990,,,,,,,WFT1000RGL-RVI,,,,,,0,5054916097932,Hunter,,Talla,40/41,,1,
19141,variation,WFT1071RGL-BLK36,,Botas Original Refined y Brillante Para Mujer Negro - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,0,5013441936475,Hunter,,Talla,36,,1,
19142,variation,WFT1071RGL-BLK37,,Botas Original Refined y Brillante Para Mujer Negro - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,0,5013441936482,Hunter,,Talla,37,,1,
19143,variation,WFT1071RGL-BLK38,,Botas Original Refined y Brillante Para Mujer Negro - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,35,,12,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,0,5013441936499,Hunter,,Talla,38,,1,
19144,variation,WFT1071RGL-BLK39,,Botas Original Refined y Brillante Para Mujer Negro - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,0,5013441936505,Hunter,,Talla,39,,1,
19145,variation,WFT1071RGL-BLK40/41,,Botas Original Refined y Brillante Para Mujer Negro - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,11,0,,98994,164990,,,,,,,WFT1071RGL-BLK,,,,,,0,5013441936512,Hunter,,Talla,40/41,,1,
19156,variation,WFT2007EXL-OEX40/41,,Botas Altas Original Play Con Logotipo Ampliado Para Mujer - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,65400,109000,,,,,,,WFT2007EXL-OEX,,,,,,0,5054916630115,Hunter,,Talla,40/41,,1,
19168,variation,WFT2007RMA-LIH40/41,,Botas De Agua Altas Original Play Para Mujer LIH - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,53994,89990,,,,,,,WFT2007RMA-LIH,,,,,,0,5054916450232,Hunter,,Talla,40/41,,1,
19194,variation,WFT2052NRE-NVY37,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 37,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,0,5054916615433,Hunter,,Talla,37,,1,
19195,variation,WFT2052NRE-NVY38,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,0,5054916615440,Hunter,,Talla,38,,1,
19196,variation,WFT2052NRE-NVY39,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 39,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,0,5054916615457,Hunter,,Talla,39,,1,
19197,variation,WFT2052NRE-NVY40/41,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,0,5054916615464,Hunter,,Talla,40/41,,1,
19198,variation,WFT2052NRE-NVY42,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 42,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,0,5054916615471,Hunter,,Talla,42,,1,
19199,variation,WFT2052NRE-NVY36,,Botas Estilo Sherpa Con Parte Superior Enrollable Original Azul Marino - 36,1,0,visible,,,,,taxable,parent,0,0,,0,0,2,32,,13,0,,71400,119000,,,,,,,WFT2052NRE-NVY,,,,,,0,5054916615426,Hunter,,Talla,36,,1,
19329,variation,KFT5003RMA-NVY21,,Primeras Botas De Agua Clásicas Original Para Niños: - 21,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441365909,Hunter,,Talla,21,,1,
19330,variation,KFT5003RMA-NVY22,,Primeras Botas De Agua Clásicas Original Para Niños: - 22,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441365916,Hunter,,Talla,22,,1,
19331,variation,KFT5003RMA-NVY23,,Primeras Botas De Agua Clásicas Original Para Niños: - 23,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441365923,Hunter,,Talla,23,,1,
19332,variation,KFT5003RMA-NVY24,,Primeras Botas De Agua Clásicas Original Para Niños: - 24,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441365930,Hunter,,Talla,24,,1,
19333,variation,KFT5003RMA-NVY26,,Primeras Botas De Agua Clásicas Original Para Niños: - 26,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441573502,Hunter,,Talla,26,,1,
19334,variation,KFT5003RMA-NVY27,,Primeras Botas De Agua Clásicas Original Para Niños: - 27,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441573519,Hunter,,Talla,27,,1,
19335,variation,KFT5003RMA-NVY28,,Primeras Botas De Agua Clásicas Original Para Niños: - 28,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441573526,Hunter,,Talla,28,,1,
19336,variation,KFT5003RMA-NVY29,,Primeras Botas De Agua Clásicas Original Para Niños: - 29,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441573533,Hunter,,Talla,29,,1,
19337,variation,KFT5003RMA-NVY31,,Primeras Botas De Agua Clásicas Original Para Niños: - 31,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441573540,Hunter,,Talla,31,,1,
19338,variation,KFT5003RMA-NVY32,,Primeras Botas De Agua Clásicas Original Para Niños: - 32,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-NVY,,,,,,0,5013441573557,Hunter,,Talla,32,,1,
19339,variation,KFT5003RMA-LIP21,,Primeras Botas De Agua Clásicas Original Para Niños: - 21,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441365862,Hunter,,Talla,21,,1,
19340,variation,KFT5003RMA-LIP22,,Primeras Botas De Agua Clásicas Original Para Niños: - 22,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441365879,Hunter,,Talla,22,,1,
19341,variation,KFT5003RMA-LIP23,,Primeras Botas De Agua Clásicas Original Para Niños: - 23,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441365886,Hunter,,Talla,23,,1,
19342,variation,KFT5003RMA-LIP24,,Primeras Botas De Agua Clásicas Original Para Niños: - 24,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441365893,Hunter,,Talla,24,,1,
19343,variation,KFT5003RMA-LIP26,,Primeras Botas De Agua Clásicas Original Para Niños: - 26,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441573434,Hunter,,Talla,26,,1,
19344,variation,KFT5003RMA-LIP27,,Primeras Botas De Agua Clásicas Original Para Niños: - 27,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441573441,Hunter,,Talla,27,,1,
19345,variation,KFT5003RMA-LIP28,,Primeras Botas De Agua Clásicas Original Para Niños: - 28,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441573458,Hunter,,Talla,28,,1,
19346,variation,KFT5003RMA-LIP29,,Primeras Botas De Agua Clásicas Original Para Niños: - 29,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441573465,Hunter,,Talla,29,,1,
19347,variation,KFT5003RMA-LIP31,,Primeras Botas De Agua Clásicas Original Para Niños: - 31,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441573472,Hunter,,Talla,31,,1,
19348,variation,KFT5003RMA-LIP32,,Primeras Botas De Agua Clásicas Original Para Niños: - 32,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.7,32,,14,0,,28194,46990,,,,,,,KFT5003RMA-LIP,,,,,,0,5013441573489,Hunter,,Talla,32,,1,
19473,variation,SON-5,,DAD - 40/41,1,0,visible,,,,,taxable,parent,0,0,,0,0,1.9,20,,10,0,,,11000,,,,,,,DAD,,,,,,0,5013441352800,,,Talla,40/41,,1,
19482,variation,WFT1009NRE-BLK 38,,Bota Ecuestre de Neopreno elástico - 38,1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,83994,139990,,,,,,,WFT1009NRE-BLK,,,"UAH3031WXA-GZB, UBP7020KBM-BTB",,,0,,Hunter,Hunter,Talla,38,,1,
